Keuwl Accelerometer Data File
2019-05-06 18-33-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
362.0059509,3.833117,-9.609129,10.981006,15.086770,43.292992,291.747253
362.0161743,3.745728,-10.915166,8.520964,14.344969,53.558365,288.940552
362.0260315,5.122395,-11.796232,2.699462,13.140666,78.145439,293.472412
362.0358887,6.733692,-11.032481,-3.204639,13.316455,103.925056,301.397858
362.0458984,7.321469,-9.618706,-8.574833,14.820633,125.350311,307.277283
362.0558777,6.210559,-8.728063,-13.798982,17.468887,142.177811,305.434204
362.0658875,3.629610,-9.384073,-16.162058,19.038042,148.096008,291.145660
362.0765076,1.241394,-10.263943,-14.247894,17.603752,144.034119,276.896271
362.0859070,-0.095768,-10.544065,-10.509348,14.887340,134.904343,269.479614
362.0959473,-0.611719,-10.488997,-6.788759,12.509217,122.867668,266.662292
362.1069031,-0.732626,-10.615891,-3.807978,11.301971,109.689972,266.052155
362.1158142,-0.717063,-10.936713,-1.636437,11.081688,98.491943,266.248779
362.1259460,-0.609324,-11.421539,-0.116119,11.438371,90.581657,266.946228
362.1362000,-0.614113,-12.409147,1.151611,12.477591,84.704391,267.166809
362.1459656,-1.016339,-13.619416,2.840720,13.949593,78.249992,265.732269
362.1558533,-0.553061,-13.818135,3.584120,14.286100,75.470314,267.708008
362.1658325,0.810437,-13.220781,2.397793,13.460879,79.739113,273.507843
362.1761169,1.912967,-12.747927,-0.229843,12.892707,91.021492,278.534180
362.1859741,1.769315,-12.933477,-4.614824,13.845646,109.469505,277.789764
362.1958313,0.973243,-13.591883,-11.470620,17.811838,130.089890,274.095673
362.2058411,1.454478,-14.021643,-16.543934,21.735310,139.566101,275.922150
362.2158203,2.557007,-14.156915,-17.061081,22.316742,139.862259,280.238312
362.2258606,2.908955,-14.929045,-14.209587,20.814676,133.052765,281.026031
362.2361450,3.161543,-16.164454,-10.113108,19.327698,121.550125,281.066559
362.2461548,3.709816,-18.252197,-5.291186,19.362389,105.859024,281.489044
362.2560425,4.118027,-19.663578,0.143652,20.090672,89.590324,281.828186
362.2658386,3.727772,-20.598515,4.897339,21.498348,76.832375,280.257965
362.2760620,2.577358,-21.554998,7.196970,22.870441,71.658241,276.818542
362.2860718,1.183933,-22.250513,7.756016,23.593279,70.807777,273.045807
362.2962341,-0.026336,-22.827517,7.878121,24.148727,70.959686,269.933899
362.3058472,-0.026336,-22.827517,7.305906,23.968155,72.252831,269.933899
362.3162537,-2.817975,-24.423252,6.953959,25.549829,74.206421,263.418274
362.3258057,-2.817975,-24.423252,6.998251,25.561920,74.110886,263.418274
362.3361511,-4.657919,-24.611197,6.998251,26.007360,74.390038,259.282959
362.3460999,-5.883750,-22.784420,11.477803,26.181831,63.998920,255.520508
362.3568115,-7.277176,-16.956934,13.093889,22.626198,54.640507,246.773102
362.3660889,-7.277176,-16.956934,13.093889,22.626198,54.640507,246.773102
362.3763123,-7.218518,-13.051991,5.165490,15.784288,70.897736,241.054825
362.3865662,-6.279991,-10.140641,-0.177171,11.929051,90.850990,238.230515
362.3958740,-4.484340,-8.350976,-0.177171,9.480479,91.070801,241.764923
362.4059753,-2.498349,-7.284359,-4.392163,8.865366,119.698067,251.069336
362.4165039,-2.598906,-7.254431,-7.025785,10.427979,132.356674,250.289902
362.4267578,-1.634043,-7.576451,3.189077,8.381104,67.634850,257.829224
362.4362488,-0.098162,-7.612364,3.189077,8.253965,67.271240,269.261200
362.4460754,1.029507,-6.502652,8.825027,11.010244,36.723663,278.996460
362.4559326,2.434903,-3.598485,8.529344,9.572228,26.994387,304.084106
362.4662781,2.801216,-0.843956,6.306327,6.951894,24.887209,343.233398
362.4774170,1.019930,0.569820,7.315483,7.408188,9.073743,29.191456
362.4864502,1.019930,1.195904,7.315483,7.482429,12.125918,49.540703
362.4956055,-0.183156,1.541866,9.094376,9.225972,9.688826,96.774353
362.5055237,-1.570596,1.482011,10.010158,10.240429,12.173511,136.662231
362.5153809,-2.676718,1.118092,9.387665,9.825640,17.171503,157.329208
362.5253906,-3.276465,0.799663,8.925584,9.541527,20.699667,166.284363
362.5357361,-3.499126,0.566229,8.905233,9.584764,21.704571,170.808075
362.5454102,-3.563769,0.353145,9.430760,10.087834,20.793703,174.340866
362.5554199,-3.442862,-0.020351,9.951499,10.530245,19.084108,180.338669
362.5653992,-2.906561,-0.754174,9.161413,9.640973,18.147446,194.545914
362.5753784,-2.111686,-2.033874,5.702989,6.412483,27.207407,223.924698
362.5853882,-2.870648,-4.660314,-11.178528,12.446631,153.911606,238.367874
362.5961304,-3.482366,-10.582372,-24.918852,27.295835,155.911728,251.785049
362.6054993,-1.174356,-19.616892,-20.719421,28.556890,136.514526,266.574097
362.6156311,-3.596091,-28.243200,-22.561760,36.326897,128.394745,262.743805
362.6256409,-5.152322,-27.101166,-21.679497,35.085899,128.162781,259.235718
362.6354065,-4.094085,-20.026300,-15.209167,25.478088,126.651825,258.445923
362.6455078,-2.059013,-13.103466,-9.989806,16.605318,126.984779,261.069855
362.6554260,0.323217,-7.618350,-7.827842,10.927893,135.751297,272.429382
362.6665649,2.322376,-3.180697,-4.673482,6.111603,139.879425,306.134918
362.6755981,1.701080,-2.122460,2.531868,3.716028,47.051777,308.710999
362.6854248,1.303643,-4.787206,11.945869,12.935247,22.554815,285.233307
362.6954956,2.048239,-9.488221,15.823279,18.563345,31.527012,282.181610
362.7058716,-0.029928,-16.077065,10.833763,19.386679,56.025414,269.893341
362.7160645,-6.179435,-23.236925,-7.308300,25.130686,106.906563,255.107910
362.7261047,-10.570400,-24.542961,-13.619416,29.992979,117.006195,246.698959
362.7359924,-9.453506,-17.278954,-3.368642,19.981960,99.705505,241.316452
362.7460327,-7.211336,-8.735245,4.278439,12.108381,69.307938,230.458801
362.7560730,-6.786365,-5.178658,6.235698,10.571527,53.853077,217.347168
362.7666931,-6.993463,-4.891354,8.578424,12.100547,44.852188,214.969635
362.7761536,-6.327875,-5.299565,10.560823,13.403670,38.009811,219.946014
362.7860718,-5.024232,-5.823895,10.737994,13.208527,35.613926,229.215897
362.7959595,-3.714604,-6.566098,9.281123,11.960401,39.105339,240.502090
362.8064270,-3.145981,-7.996634,7.479486,11.392368,48.963871,248.524673
362.8158569,-3.276465,-9.773131,5.938818,11.896171,60.051529,251.466156
362.8261719,-3.883395,-12.607866,5.434838,14.268024,67.609917,252.880447
362.8362427,-3.889381,-14.427460,5.869385,16.053926,68.555222,254.912766
362.8458557,-2.315193,-15.437813,3.679888,16.038321,76.735687,261.470978
362.8560181,-0.241814,-16.250645,1.672350,16.338259,84.125038,269.147491
362.8661194,0.508768,-16.055517,1.723825,16.155806,83.874878,271.814972
362.8761292,1.108515,-15.128961,2.859874,15.436747,79.323471,274.190643
362.8859863,2.233790,-13.136985,3.655946,13.817964,74.658051,279.650177
362.8960571,3.582923,-10.554838,3.626019,11.721346,71.979836,288.750183
362.9060364,4.642357,-8.526949,3.464410,10.308369,70.361931,298.565369
362.9159851,5.339070,-7.472303,3.068170,9.682698,71.526176,305.546356
362.9261780,5.224148,-7.705738,5.266047,10.695857,60.505203,304.135529
362.9360046,3.501520,-8.526949,10.876859,14.257473,40.280514,292.325104
362.9460144,3.258508,-10.990582,8.125920,14.051383,54.668907,286.514130
362.9564209,4.671088,-12.439075,2.458845,13.512792,79.515808,290.582031
362.9659424,6.139930,-11.487380,-2.910152,13.346446,102.594345,298.124207
362.9761353,6.523003,-9.558850,-7.657854,13.876740,123.493896,304.309814
362.9859924,5.481525,-8.130709,-11.981782,15.482849,140.703094,303.986877
362.9966736,3.058593,-8.459911,-14.745889,17.273283,148.614410,289.876923
363.0066223,0.776918,-9.148245,-13.954604,16.704041,146.657822,274.854218
363.0159607,-0.451307,-9.388862,-10.450690,14.056006,138.030716,267.248016
363.0263062,-0.684742,-9.293094,-6.819883,11.547349,126.199715,265.785889
363.0365601,-0.663194,-9.075222,-3.919308,9.907597,113.302536,265.820404
363.0463867,-0.699107,-9.214086,-1.741782,9.403294,100.674599,265.661072
363.0564880,-0.925359,-10.093954,-0.199916,10.138252,91.129890,264.762085
363.0666199,-1.185130,-11.191696,0.946907,11.294035,85.190598,263.955261
363.0766296,-1.350330,-12.111070,1.950077,12.341159,80.908356,263.638062
363.0860291,-1.414973,-12.802994,3.065775,13.240762,76.612206,263.693329
363.0962524,-1.169568,-13.212402,3.719392,13.775680,74.335915,264.941345
363.1062622,-0.928950,-13.584701,1.855506,13.742268,82.240120,266.088074
363.1160889,-0.131681,-13.764266,-2.037466,13.914870,98.419724,269.451874
363.1259460,1.124078,-14.062344,-6.956353,15.729078,116.248215,274.570251
363.1363831,1.896208,-14.372393,-13.069947,19.518831,132.036743,277.515869
363.1458435,1.950077,-14.323312,-17.574638,22.755835,140.562088,277.752991
363.1561279,1.789666,-14.462175,-17.205931,22.547760,139.737213,277.054382
363.1681213,1.537078,-15.306131,-13.838486,20.691641,131.974197,275.734558
363.1759949,1.851915,-16.223110,-9.712079,18.998508,120.743935,276.512299
363.1859741,2.807201,-16.859968,-5.431247,17.934250,107.628387,279.453094
363.1960144,3.986346,-18.274942,-1.484405,18.763474,94.537491,282.305267
363.2077026,4.511873,-19.716251,2.796427,20.418314,82.128212,282.889648
363.2245178,3.014300,-22.227768,7.466318,23.641184,71.589783,277.722748
363.2267761,3.014300,-22.227768,7.466318,23.641184,71.589783,277.722748
363.2363586,1.772906,-22.961592,8.100781,24.413122,70.620674,274.415161
363.2464905,0.565032,-23.552959,8.161834,24.933445,70.892303,271.374268
363.2561340,-0.905008,-24.011448,7.659051,25.219629,72.320389,267.841492
363.2665710,-2.839523,-24.802732,7.226898,25.989737,73.855103,263.468964
363.2762146,-4.129998,-24.086866,7.054515,25.436199,73.898392,260.270538
363.2870178,-5.092467,-21.871033,8.441956,23.990456,69.397156,256.892761
363.2960815,-5.839458,-19.630060,10.710462,23.111740,62.391933,253.433563
363.3063660,-5.869385,-16.509218,12.217611,21.360571,55.112267,250.428604
363.3165894,-4.012682,-12.482170,10.520123,16.810091,51.257462,252.178802
363.3261719,-1.814805,-9.872491,5.744887,11.565609,60.216667,259.583923
363.3361511,-0.442927,-8.591593,0.691924,8.630783,85.401703,267.048798
363.3461304,-0.966060,-8.510190,-4.820725,9.828326,119.372986,263.523621
363.3560486,-1.821988,-8.282741,-7.381324,11.243103,131.035019,257.593994
363.3660583,-1.315614,-8.297106,-4.288015,9.431855,117.041206,260.990021
363.3761597,-0.067038,-7.536947,3.738546,8.413488,63.618145,269.490387
363.3861694,0.814029,-5.388151,8.225280,9.866612,33.524700,278.591125
363.3959961,1.236605,-2.469619,7.812280,8.286129,19.470329,296.598358
363.4060669,1.455675,0.362722,7.171831,7.327054,11.814648,13.991888
363.4159546,0.954089,1.950077,7.926005,8.217946,15.317852,63.929474
363.4261475,-0.128090,2.711433,9.910798,10.275806,15.317051,92.704674
363.4361877,-1.328782,3.119645,10.811018,11.330312,17.413906,113.071098
363.4458618,-2.571373,3.119645,11.103110,11.816226,20.007229,129.497116
363.4558411,-3.665523,2.838326,9.824607,10.863474,25.261345,142.248291
363.4658203,-4.273650,2.075773,9.514558,10.634836,26.535263,154.093491
363.4762268,-4.475960,1.343147,9.732430,10.796224,25.648550,163.296539
363.4861755,-4.114436,0.580594,9.641450,10.498725,23.314701,171.967941
363.4960022,-4.114436,-0.307655,8.823831,9.740802,25.060251,184.276306
363.5058289,-3.353080,-1.319205,8.823831,9.531182,22.212893,201.476212
363.5158691,-2.562993,-2.837129,5.626374,6.802523,34.197914,227.906113
363.5258484,-3.902549,-5.716156,-10.160992,12.294312,145.738739,235.677765
363.5359497,-4.438850,-11.783064,-23.195026,26.392294,151.504669,249.357880
363.5458679,-3.107674,-19.782091,-18.016367,26.936560,131.977936,261.072083
363.5558472,-4.954801,-24.744074,-20.934900,32.788555,129.678711,258.676727
363.5658569,-4.955997,-22.559366,-22.090101,31.960279,133.723083,257.609680
363.5758362,-1.575385,-16.272192,-15.952566,22.841856,134.298126,264.470184
363.5860291,1.473631,-10.805033,-12.081141,16.274960,137.928970,277.766296
363.5961304,4.028244,-6.799533,-9.323022,12.222075,139.711838,300.643768
363.6064758,4.042610,-5.566519,-2.931700,7.478214,113.081001,305.988525
363.6242371,1.442507,-15.704766,10.357317,18.867817,56.705612,275.247986
363.6260071,1.442507,-15.704766,10.357317,18.867817,56.705612,275.247986
363.6360474,-4.271256,-21.592108,6.897695,23.066013,72.599960,258.810455
363.6461182,-10.504560,-22.907722,-1.710657,25.259371,93.883255,245.365707
363.6563110,-12.277467,-17.628508,-5.188235,22.100187,103.577461,235.144516
363.6660767,-10.243592,-7.960721,1.641225,13.076615,82.789886,217.852264
363.6759033,-9.454702,-3.750517,5.543774,11.584093,61.408096,201.637375
363.6859131,-8.896853,-3.676297,9.130288,13.267679,46.515358,202.451050
363.6959229,-7.437588,-4.575319,13.327324,15.933262,33.233219,211.598236
363.7062683,-5.254076,-5.779603,14.170083,16.180246,28.864431,227.726898
363.7163391,-2.432509,-6.281188,12.457031,14.161499,28.400949,248.830170
363.7259827,-0.574608,-7.065289,10.311827,12.513283,34.505638,265.350464
363.7359314,0.146046,-8.846576,8.718486,12.421563,45.421715,270.945801
363.7459106,-0.492008,-12.644977,7.789535,14.859824,58.385529,267.771790
363.7560120,-0.719458,-15.957355,7.715315,17.739246,64.219215,267.418488
363.7658997,-0.474052,-17.646463,7.310695,19.106770,67.503731,268.461182
363.7760315,-0.319626,-19.437326,4.733337,20.007906,76.315620,269.057922
363.7862549,0.209493,-19.081787,1.781286,19.165894,84.667213,270.628998
363.7959290,0.259771,-17.854759,0.363919,17.860357,88.832474,270.833557
363.8060608,0.748188,-15.804126,0.100556,15.822145,89.635857,272.710419
363.8159180,2.607286,-12.389994,0.872687,12.691394,86.057114,281.883636
363.8258972,4.541800,-8.743625,2.637213,10.199697,75.015488,297.449219
363.8363647,4.800375,-6.581660,4.633977,9.372065,60.366791,306.105377
363.8461609,3.790021,-5.650316,7.970297,10.479312,40.485126,303.852234
363.8558350,2.755726,-7.031770,6.174646,9.755310,50.731724,291.400024
363.8658447,2.381034,-9.557653,2.625242,10.193624,75.075989,283.988953
363.8759155,2.489970,-11.210850,-1.587356,11.593223,97.869720,282.522339
363.8859863,2.926912,-11.192893,-5.127183,12.654472,113.901634,284.654541
363.8959656,2.843115,-9.217676,-7.192182,12.032304,126.708168,287.141937
363.9061584,1.841141,-7.332242,-8.069656,11.057619,136.868164,284.095642
363.9158020,0.318429,-6.812701,-8.627506,10.997643,141.673248,272.676086
363.9258423,-1.233014,-7.439982,-8.310274,11.222046,137.776672,260.589996
363.9358521,-2.138022,-8.175002,-7.031770,10.993070,129.766083,255.343613
363.9463196,-2.355895,-8.910022,-5.057751,10.512829,118.757454,255.189392
363.9561768,-2.164358,-9.506178,-2.986767,10.196697,107.032562,257.173584
363.9657898,-1.820790,-9.927557,-1.319205,10.178996,97.446518,259.607025
363.9777222,-1.685518,-10.414778,-0.092177,10.550691,90.500572,260.807007
363.9861145,-1.753753,-10.870872,0.805649,11.040859,85.815422,260.835663
363.9961548,-2.018312,-10.952275,1.391031,11.223229,82.880333,259.558533
364.0075989,-2.870648,-11.230003,1.657985,11.709078,81.859657,255.660934
364.0170898,-3.051410,-12.832921,1.095347,13.236115,85.253090,256.624603
364.0261536,-1.394622,-14.150929,-0.802058,14.242088,93.228378,264.371490
364.0361328,1.039083,-14.456190,-3.201048,14.842771,102.454475,274.111237
364.0462646,3.142390,-14.256274,-5.002685,15.431877,108.915817,282.430450
364.0559387,4.219780,-14.168885,-7.086837,16.394728,115.611275,286.584595
364.0670471,4.380192,-14.834474,-10.743980,18.832972,124.784248,286.450348
364.0762329,4.400543,-16.506824,-13.693637,21.894194,128.714935,284.927277
364.0862427,4.815937,-17.478870,-13.257892,22.460541,126.176514,285.404419
364.0958252,4.622006,-17.453730,-10.649409,20.962002,120.532967,284.832306
364.1058350,3.865439,-17.465702,-7.278373,19.312357,112.140335,282.479309
364.1159363,3.371036,-18.101362,-3.961207,18.833862,102.141319,280.549408
364.1260071,2.882619,-18.397045,-0.186748,18.622450,90.574577,278.905212
364.1359558,1.871069,-18.300081,3.404555,18.707882,79.514595,275.837860
364.1458130,0.549469,-18.569427,5.935226,19.502626,72.282166,271.694885
364.1558838,-0.614113,-19.299660,6.627151,20.415022,71.057365,268.177460
364.1658325,-1.468843,-20.343533,7.225701,21.638567,70.492699,265.870300
364.1758423,-2.554613,-21.917719,6.998251,23.149256,72.403603,263.351898
364.1860046,-3.512294,-22.765266,6.359000,23.896244,74.567154,261.229401
364.1961670,-4.712986,-23.313540,5.938818,24.515360,75.980690,258.571320
364.2059631,-6.155493,-22.586899,6.883330,24.401606,73.615311,254.755676
364.2158203,-7.685388,-20.466833,8.325836,23.393930,69.151550,249.418625
364.2258301,-8.688558,-17.199945,9.425972,21.451761,63.934193,243.199371
364.2359314,-7.370550,-13.722367,9.163807,18.072182,59.531338,241.758896
364.2460327,-5.131971,-11.232397,5.811924,13.648529,64.796921,245.444809
364.2561340,-3.632004,-9.497798,3.066972,10.621014,73.215996,249.072906
364.2657166,-2.671929,-8.297106,1.012747,8.775353,83.372833,252.149811
364.2757568,-1.897405,-7.803900,-2.432509,8.391550,106.850533,256.334534
364.2857361,-1.879448,-7.576451,-4.241328,8.883907,118.516838,256.068176
364.2960815,-0.762553,-8.172607,-1.914164,8.428347,103.126999,264.669403
364.3060608,0.645237,-7.679402,4.806360,9.082436,58.049068,274.802826
364.3157349,1.939303,-4.958392,7.931990,9.553168,33.870491,291.361237
364.3272400,2.602497,-2.123657,6.933608,7.704403,25.847992,320.785309
364.3357849,2.413355,-0.213084,6.008249,6.478329,21.961084,354.954224
364.3459167,1.857901,1.079785,6.663064,7.001010,17.874926,30.164537
364.3561707,1.071405,1.365892,8.605958,8.779299,11.404478,51.889374
364.3664856,0.061052,1.091756,9.591172,9.653302,6.504030,86.799294
364.3758240,-0.742203,0.861913,9.739613,9.805805,6.661089,130.732101
364.3860474,-1.450886,0.591368,9.610326,9.737205,9.259497,157.824646
364.3958740,-2.194286,0.174777,9.520543,9.771703,13.018539,175.445953
364.4060059,-2.998738,-0.344765,10.059238,10.502360,16.703005,186.558502
364.4163818,-3.337517,-0.618901,10.328587,10.872064,18.192741,190.505463
364.4258423,-3.059790,-0.943315,9.139865,9.684487,19.306503,197.134232
364.4358521,-2.436100,-1.668759,6.084864,6.763498,25.886299,214.411621
364.4458313,-3.854665,-4.350265,-11.000159,12.441332,152.148636,228.456619
364.4562988,-4.841076,-10.285490,-24.382549,26.902344,155.003769,244.795029
364.4658203,-3.356671,-18.745401,-18.177977,26.326719,133.667831,259.847839
364.4759827,-5.243302,-25.392902,-19.929335,32.702755,127.546738,258.333130
364.4859009,-6.679823,-24.310724,-21.821951,33.344097,130.877747,254.636078
364.4958801,-5.401319,-18.260576,-15.776592,24.729006,129.641296,253.522247
364.5058899,-3.299210,-12.194866,-11.899182,17.354830,133.286041,254.861542
364.5159912,0.053870,-7.226898,-10.273520,12.560898,144.874817,270.427063
364.5263062,2.810793,-2.562993,-5.236119,6.471973,144.002762,317.640198
364.5361328,3.040636,-1.250970,6.268020,7.078027,27.679445,337.636871
364.5459595,2.549825,-3.639187,17.247829,17.811033,14.446971,305.017303
364.5560303,3.253720,-7.712921,20.371065,22.023991,22.339354,292.872589
364.5660706,0.432153,-15.483302,11.075577,19.041739,54.433510,271.598755
364.5762634,-8.601170,-27.228060,-14.073117,31.833944,116.236603,252.469009
364.5862427,-15.132552,-29.137434,-13.702016,35.577091,112.652176,242.554855
364.5960999,-11.973403,-19.445705,0.503979,22.841888,88.735733,238.377930
364.6059570,-8.261193,-10.802638,6.939594,15.267687,62.965420,232.593460
364.6162109,-6.473921,-6.762423,8.013393,12.323007,49.437351,226.248627
364.6261292,-5.505467,-4.952406,8.192958,11.043598,42.108704,221.972763
364.6362610,-4.845864,-4.176685,9.042900,11.077055,35.277622,220.758286
364.6462402,-4.228160,-4.274847,9.664195,11.381929,31.887999,225.314590
364.6560974,-3.825934,-4.274847,8.884883,10.576069,32.850044,228.171860
364.6659546,-3.825934,-5.402516,8.110358,10.469139,39.222885,234.694778
364.6763000,-3.840300,-7.490260,7.538144,11.299359,48.154041,242.855530
364.6860352,-3.960010,-9.804255,7.650671,13.051356,54.112373,248.005859
364.6961670,-3.910928,-12.823344,8.329428,15.783310,58.147358,253.039078
364.7060852,-3.527856,-15.024813,8.329428,17.537678,61.644249,256.786194
364.7158508,-1.984793,-16.130934,6.624756,17.550892,67.823570,262.985443
364.7260437,0.050278,-16.078262,5.219360,16.904284,72.015503,270.179169
364.7358398,1.094150,-15.441403,4.775235,16.199905,72.856293,274.053101
364.7461548,2.024297,-14.472949,4.972757,15.436721,71.207718,277.962158
364.7571716,3.177106,-12.771869,5.182250,14.144623,68.507713,283.969238
364.7660522,4.520253,-10.796653,5.182250,12.800630,66.118690,292.717682
364.7759399,5.724536,-9.204509,4.066552,11.577139,69.435776,301.878601
364.7861633,5.512650,-8.471883,7.286753,12.460292,54.211285,303.052032
364.7969666,4.301183,-9.331401,9.996989,14.335794,45.785652,294.746704
364.8062744,4.583699,-11.846510,6.861782,14.437248,61.622208,291.152649
364.8236084,5.389348,-13.190854,-3.462016,14.663876,103.655968,292.223297
364.8264771,5.389348,-13.190854,-3.462016,14.663876,103.655968,292.223297
364.8380432,5.910087,-10.781090,-11.751939,17.007914,133.706848,298.731110
364.8460693,5.627571,-7.721301,-11.751939,15.145828,140.888443,306.085968
364.8561096,4.055778,-6.631939,-16.934189,18.633268,155.342072,301.447968
364.8662720,2.063802,-7.711724,-17.161638,18.927540,155.053497,284.982330
364.8762512,0.610521,-8.967483,-13.031640,15.830733,145.405014,273.894775
364.8861084,-0.076614,-9.358934,-8.358158,12.548080,131.766037,269.530975
364.8959656,-0.349553,-9.384073,-4.554969,10.436990,115.876038,267.866730
364.9064026,-0.427365,-9.281123,-1.904588,9.484162,101.584778,267.363586
364.9161072,-0.562637,-9.400833,-0.233435,9.420547,91.419899,266.574951
364.9261780,-0.871489,-9.894038,1.039083,9.986550,84.027664,264.966248
364.9361572,-1.927332,-11.361684,4.311957,12.304286,69.485558,260.372314
364.9442139,-1.927332,-11.361684,4.311957,12.304286,69.485558,260.372314
364.9460449,-1.927332,-11.361684,4.311957,12.304286,69.485558,260.372314
364.9559937,-2.493561,-12.661736,5.965154,14.216908,65.191818,258.858917
364.9659729,-2.796427,-14.147338,6.720524,15.910142,65.013481,258.818787
364.9761353,-1.408988,-14.378378,6.190208,15.717560,66.806335,264.403259
364.9861755,3.008314,-13.971364,-3.112462,14.626564,102.286209,282.151398
364.9957581,3.008314,-13.971364,-3.112462,14.626564,102.286209,282.151398
364.9973145,3.008314,-13.971364,-3.112462,14.626564,102.286209,282.151398
365.0059509,3.762488,-14.593857,-10.420763,18.322916,124.661598,284.456787
365.0160217,2.911349,-16.053122,-19.072210,25.098364,139.455261,280.279266
365.0261841,2.449268,-16.851589,-21.458033,27.393833,141.565216,278.269653
365.0359802,2.513912,-16.901867,-17.731459,24.625139,136.059036,278.459900
365.0458679,2.288857,-16.858770,-12.542026,21.136684,126.397034,277.731567
365.0560303,1.879448,-16.929399,-6.892907,18.375229,112.031700,276.334869
365.0658569,1.993173,-17.367538,-0.998382,17.510023,93.268646,276.546875
365.0761414,2.367866,-17.474081,3.774459,18.033215,77.918320,277.716980
365.0917053,1.133654,-19.433735,6.557718,20.541637,71.383011,273.338531
365.0962524,1.133654,-19.433735,6.557718,20.541637,71.383011,273.338531
365.1058960,0.365116,-21.016302,6.222530,21.921181,73.509323,270.995300
365.1159363,-0.611719,-22.603659,6.017826,23.399014,75.097031,268.449799
365.1261597,-2.117671,-23.922863,6.229713,24.811232,75.458313,264.941315
365.1361084,-3.746926,-24.435223,7.018602,25.697866,74.149986,261.282104
365.1462097,-5.157111,-23.045389,9.418790,25.424385,68.255836,257.386139
365.1561584,-6.211756,-20.782867,12.015302,24.796793,61.016964,253.359207
365.1669006,-6.503849,-17.684771,13.755886,23.329714,53.869286,249.808212
365.1759949,-5.598841,-13.772645,14.215572,20.569765,46.283497,247.877335
365.1859436,-3.991134,-10.928333,10.702082,15.807979,47.389954,249.937317
365.1961365,-2.224213,-8.904037,5.278018,10.587090,60.096985,255.974640
365.2064514,-1.120486,-7.684190,0.296881,7.771127,87.810593,261.703766
365.2168884,-0.808043,-7.100005,-4.624401,8.511644,122.908760,263.507172
365.2269287,-1.291672,-7.171831,-8.037335,10.849071,137.802307,259.790283
365.2360840,-0.258574,-8.066066,-6.661866,10.464643,129.539291,268.163910
365.2459412,0.736217,-8.712500,1.732205,8.913484,78.794098,274.830078
365.2561035,2.196680,-7.353790,8.446744,11.412761,42.258873,286.631622
365.2660522,3.025074,-4.754885,8.565256,10.252980,33.343334,302.464661
365.2763977,2.990358,-2.138022,6.347029,7.334723,30.078449,324.436279
365.2862549,2.157176,-0.235829,5.620389,6.024765,21.111542,353.761017
365.2962646,-1.108515,0.565032,9.319430,9.402120,7.604446,152.991180
365.3050537,-1.108515,0.565032,9.319430,9.402120,7.604446,152.991180
365.3064880,-1.108515,0.883460,9.319430,9.426616,8.648473,141.445984
365.3160095,-2.334347,1.072602,10.515334,10.824597,13.728888,155.321823
365.3259888,-3.321955,1.337162,11.031284,11.597958,17.984472,158.074112
365.3360291,-4.074931,1.604115,10.996569,11.836501,21.714531,158.512695
365.3461914,-4.607641,1.648408,10.556035,11.635183,24.871777,160.315063
365.3558350,-4.878186,1.313220,10.450690,11.607677,25.799086,164.933029
365.3659058,-4.643554,0.599748,10.255563,11.273813,24.538832,172.640594
365.3758240,-3.903746,-0.718261,8.257602,9.162047,25.672714,190.425400
365.3861694,-3.093309,-3.148375,2.740164,5.195125,58.166740,225.505478
365.3961792,-4.927267,-8.498219,-18.240225,20.717226,151.695190,239.894836
365.4058228,-0.058658,-16.429012,-26.770767,31.410028,148.462723,269.795441
365.4160461,0.817620,-26.087221,-25.343822,36.380230,134.157822,271.795166
365.4258423,-1.128866,-29.108704,-23.521835,37.441525,128.919556,267.779114
365.4361572,-0.581791,-22.234951,-17.664421,28.403580,128.455612,268.501160
365.4461670,0.266953,-14.267048,-11.046846,18.045851,127.745438,271.071960
365.4559631,1.691504,-8.286332,-7.910442,11.580137,133.086716,281.537384
365.4661865,2.394202,-4.959589,-2.691083,6.129572,116.042183,295.768555
365.4764099,1.188721,-7.377733,4.772841,8.867018,57.434116,279.152985
365.4858398,0.393846,-13.306973,11.185710,17.388237,49.962280,271.695282
365.4961548,-3.355474,-19.734207,11.769896,23.221296,59.545242,260.350098
365.5059509,-7.910442,-23.041798,1.920150,24.437399,85.493385,251.052231
365.5158691,-9.459491,-20.076578,-6.404490,23.099102,106.096825,244.771576
365.5260315,-7.042544,-11.410766,0.403423,13.415132,88.276726,238.317764
365.5358582,-5.920861,-5.434838,6.590040,10.393396,50.649673,222.549240
365.5459595,-6.519411,-4.355053,11.148601,13.629398,35.116726,213.743454
365.5559998,-7.430405,-5.664681,15.063120,17.725607,31.810694,217.320633
365.5658569,-6.800730,-7.024588,15.579070,18.392992,32.111935,225.927643
365.5759277,-5.337873,-7.885303,13.309367,16.364906,35.581657,235.904373
365.5859375,-4.244920,-9.070433,9.567230,13.850054,46.308746,244.920624
365.5961609,-3.779247,-10.573992,5.561730,12.530956,63.650902,250.332611
365.6059570,-4.039018,-12.113463,3.075352,13.134209,76.458580,251.559952
365.6168213,-4.680665,-14.103045,3.003526,15.160003,78.572853,251.639496
365.6260071,-4.955997,-14.816517,3.907337,16.104607,75.958633,251.505356
365.6358643,-3.913323,-14.772224,3.354277,15.645571,77.620171,255.162552
